customer_id,tenure_months,contract,internet_service,paperless_billing,payment_method,monthly_charges,total_charges,churn
C02679,67,Two year,DSL,Yes,Mailed check,113.98,7288.92,0
C02680,68,Two year,Fiber optic,Yes,Bank transfer,63.08,4237.28,0
C02681,27,Month-to-month,Fiber optic,No,Mailed check,55.3,1492.03,0
C02682,13,Month-to-month,DSL,Yes,Mailed check,33.17,417.11,1
C02683,65,Two year,DSL,Yes,Credit card,44.04,2638.36,0
C02684,46,Two year,Fiber optic,No,Bank transfer,77.82,3421.09,0
C02685,41,Month-to-month,Fiber optic,No,Credit card,33.52,1179.57,0
C02686,36,Month-to-month,No internet,No,Mailed check,34.89,1082.56,0
C02687,50,Month-to-month,No internet,No,Mailed check,36.12,1767.94,1
C02688,48,One year,No internet,No,Credit card,39.39,1787.95,0
C02689,38,Month-to-month,Fiber optic,Yes,Credit card,39.36,1375.48,1
C02690,33,One year,DSL,No,Bank transfer,57.4,1787.14,0
C02691,33,One year,Fiber optic,Yes,Electronic check,38.78,1242.3,0
C02692,1,One year,DSL,Yes,Credit card,32.97,28.58,0
C02693,3,Month-to-month,Fiber optic,No,Credit card,47.43,128.87,1
C02694,50,One year,Fiber optic,Yes,Bank transfer,90.16,4132.28,0
C02695,57,One year,Fiber optic,No,Mailed check,72.39,3671.99,0
C02696,56,Month-to-month,Fiber optic,No,Credit card,98.03,4973.8,0
C02697,14,One year,DSL,No,Electronic check,104.52,1264.38,0
C02698,33,Month-to-month,DSL,Yes,Mailed check,57.22,1614.31,0
C02699,71,Month-to-month,DSL,No,Mailed check,53.11,3549.2,1
C02700,11,Two year,No internet,No,Bank transfer,47.99,496.26,0
C02701,22,One year,DSL,Yes,Credit card,60.03,1270.19,0
C02702,53,Month-to-month,Fiber optic,Yes,Bank transfer,44.38,2116.6,0
C02703,10,One year,Fiber optic,No,Bank transfer,75.08,734.6,0
C02704,7,Month-to-month,No internet,Yes,Credit card,50.98,311.11,0
C02705,24,Month-to-month,DSL,Yes,Bank transfer,98.36,2063.42,0
C02706,3,Two year,No internet,Yes,Credit card,39.45,106.2,1
C02707,52,One year,No internet,No,Mailed check,51.68,2579.5,0
C02708,32,Month-to-month,Fiber optic,No,Credit card,119.7,3589.76,1
C02709,28,Month-to-month,Fiber optic,No,Mailed check,99.02,2514.79,0
C02710,9,Month-to-month,Fiber optic,Yes,Credit card,106.02,881.38,0
C02711,65,One year,DSL,No,Bank transfer,105.25,6218.62,0
C02712,63,Month-to-month,Fiber optic,No,Credit card,35.16,2083.98,1
C02713,28,One year,DSL,Yes,Electronic check,96.6,2439.14,0
C02714,51,Month-to-month,Fiber optic,No,Credit card,73.83,3497.28,0
C02715,66,One year,DSL,Yes,Electronic check,113.03,6868.23,0
C02716,45,One year,DSL,Yes,Bank transfer,79.77,3417.02,0
C02717,28,Month-to-month,Fiber optic,No,Credit card,92.57,2221.76,1
C02718,28,Two year,DSL,Yes,Mailed check,105.85,2869.72,0
C02719,28,Two year,No internet,No,Mailed check,53.0,1288.52,0
C02720,6,Two year,Fiber optic,No,Mailed check,64.09,336.17,0
C02721,27,One year,DSL,No,Credit card,116.92,2826.29,0
C02722,44,Two year,Fiber optic,No,Electronic check,73.42,2829.64,0
C02723,31,Month-to-month,No internet,No,Electronic check,34.03,983.68,0
C02724,40,Month-to-month,Fiber optic,Yes,Electronic check,82.05,3031.26,0
C02725,33,Month-to-month,DSL,Yes,Bank transfer,63.06,1948.75,0
C02726,37,Month-to-month,DSL,Yes,Mailed check,87.53,2824.75,0
C02727,35,Two year,No internet,Yes,Bank transfer,53.72,1805.82,1
C02728,68,Month-to-month,Fiber optic,No,Electronic check,42.04,2662.55,1
C02729,69,Month-to-month,DSL,Yes,Mailed check,84.34,5403.3,0
C02730,71,Month-to-month,Fiber optic,No,Electronic check,65.88,4072.94,1
C02731,59,Month-to-month,No internet,Yes,Credit card,40.3,2262.71,0
C02732,23,Month-to-month,DSL,Yes,Electronic check,99.56,1990.48,1
C02733,39,Two year,DSL,Yes,Mailed check,89.71,3372.95,0
C02734,48,Two year,DSL,Yes,Mailed check,114.23,4716.86,0
C02735,54,Two year,No internet,Yes,Bank transfer,29.91,1416.21,0
C02736,58,Month-to-month,Fiber optic,No,Bank transfer,100.57,5410.91,0
C02737,72,One year,Fiber optic,Yes,Bank transfer,64.26,4004.96,0
C02738,60,Two year,Fiber optic,Yes,Electronic check,59.16,3390.44,0
C02739,8,Month-to-month,Fiber optic,Yes,Credit card,98.57,706.61,0
C02740,29,One year,No internet,Yes,Credit card,21.75,606.45,0
C02741,36,Two year,No internet,Yes,Electronic check,24.32,811.13,0
C02742,59,Month-to-month,DSL,No,Electronic check,58.63,3014.63,0
C02743,39,Month-to-month,DSL,Yes,Electronic check,32.49,1171.73,0
C02744,65,Month-to-month,DSL,Yes,Credit card,83.67,5325.25,0
C02745,58,Two year,DSL,No,Bank transfer,82.31,4318.48,0
C02746,9,Month-to-month,Fiber optic,Yes,Electronic check,85.67,702.1,0
C02747,60,Two year,No internet,No,Mailed check,21.24,1177.41,0
C02748,65,One year,Fiber optic,Yes,Mailed check,116.83,7151.83,1
C02749,8,One year,Fiber optic,Yes,Bank transfer,33.81,238.27,0
C02750,35,Month-to-month,No internet,Yes,Mailed check,37.13,1181.0,0
C02751,29,One year,DSL,Yes,Mailed check,106.34,3010.3,0
C02752,70,Two year,DSL,No,Electronic check,71.49,4708.07,0
C02753,28,One year,Fiber optic,No,Mailed check,87.05,2251.71,0
C02754,45,One year,Fiber optic,No,Credit card,98.67,4376.0,1
C02755,69,Two year,DSL,Yes,Electronic check,34.45,2089.87,0
C02756,56,Two year,DSL,Yes,Mailed check,84.99,4366.63,0
C02757,71,Month-to-month,Fiber optic,No,Electronic check,49.75,3417.32,1
C02758,40,Two year,Fiber optic,Yes,Electronic check,55.29,2011.76,0
C02759,11,Two year,DSL,No,Electronic check,96.37,1022.19,1
C02760,3,Month-to-month,DSL,Yes,Electronic check,110.13,281.89,0
C02761,68,Month-to-month,DSL,Yes,Mailed check,48.87,3147.07,0
C02762,48,Month-to-month,Fiber optic,Yes,Electronic check,34.91,1471.93,0
C02763,13,One year,Fiber optic,Yes,Bank transfer,81.61,1009.31,0
C02764,4,One year,No internet,No,Bank transfer,20.58,76.08,0
C02765,14,Two year,Fiber optic,Yes,Credit card,53.14,679.22,0
C02766,39,Two year,No internet,No,Mailed check,47.45,1751.6,0
C02767,29,One year,DSL,Yes,Bank transfer,107.52,2841.75,1
C02768,9,Month-to-month,No internet,No,Bank transfer,38.07,326.39,0
C02769,20,Month-to-month,No internet,No,Electronic check,31.87,604.24,0
C02770,36,Two year,DSL,Yes,Bank transfer,114.04,3871.28,0
C02771,62,Month-to-month,DSL,No,Bank transfer,80.08,4960.6,0
C02772,18,Month-to-month,DSL,No,Electronic check,33.15,523.33,0
C02773,45,Two year,Fiber optic,Yes,Electronic check,88.29,3502.58,0
C02774,41,Two year,Fiber optic,Yes,Credit card,113.99,4099.96,1
C02775,63,Month-to-month,Fiber optic,Yes,Bank transfer,55.5,3188.38,0
C02776,22,Month-to-month,DSL,Yes,Electronic check,54.77,1131.81,0
C02777,43,One year,Fiber optic,Yes,Electronic check,81.82,3132.99,0
C02778,54,Two year,DSL,No,Electronic check,73.62,3502.71,1
C02779,48,Two year,DSL,No,Credit card,92.61,4092.77,0
C02780,48,Two year,DSL,No,Credit card,79.26,3561.73,0
C02781,4,Two year,Fiber optic,No,Electronic check,110.13,439.82,0
C02782,62,Month-to-month,No internet,No,Electronic check,38.45,2185.11,1
C02783,38,Two year,DSL,Yes,Credit card,30.83,1012.93,0
C02784,47,One year,DSL,No,Mailed check,109.15,4493.66,1
C02785,11,Month-to-month,Fiber optic,Yes,Credit card,60.92,607.93,0
C02786,28,One year,Fiber optic,Yes,Electronic check,57.49,1526.7,0
C02787,10,Month-to-month,DSL,Yes,Bank transfer,81.09,740.89,1
C02788,40,Month-to-month,No internet,Yes,Electronic check,34.34,1370.16,1
C02789,25,Two year,DSL,No,Credit card,106.62,2492.85,1
C02790,28,One year,No internet,No,Electronic check,26.43,678.2,0
C02791,11,Two year,No internet,Yes,Mailed check,59.11,602.01,1
C02792,57,Two year,DSL,Yes,Bank transfer,57.89,2974.31,0
C02793,42,Month-to-month,No internet,No,Mailed check,20.24,793.93,1
C02794,33,Two year,No internet,Yes,Bank transfer,48.12,1463.81,0
C02795,36,Two year,DSL,Yes,Mailed check,104.6,3620.97,0
C02796,64,Two year,Fiber optic,No,Mailed check,62.69,3496.27,0
C02797,19,Two year,Fiber optic,No,Credit card,53.38,1007.63,0
C02798,36,Two year,DSL,Yes,Bank transfer,93.72,3360.31,0
C02799,48,Two year,DSL,Yes,Bank transfer,89.39,4149.93,0
C02800,15,Two year,Fiber optic,Yes,Electronic check,60.45,784.4,0
C02801,19,One year,No internet,No,Credit card,20.08,374.21,0
C02802,34,One year,DSL,Yes,Credit card,101.68,3013.74,0
C02803,55,Two year,DSL,Yes,Electronic check,31.25,1515.44,0
C02804,56,One year,DSL,Yes,Mailed check,61.73,2944.11,0
C02805,1,One year,DSL,Yes,Bank transfer,80.36,77.85,0
C02806,58,One year,Fiber optic,No,Bank transfer,81.39,4568.79,0
C02807,42,Month-to-month,DSL,Yes,Credit card,65.81,2517.9,1
C02808,40,Two year,DSL,Yes,Electronic check,115.42,4043.99,0
C02809,62,Month-to-month,Fiber optic,No,Electronic check,80.31,4613.95,1
C02810,57,Month-to-month,Fiber optic,Yes,Bank transfer,88.92,4784.71,1
C02811,36,One year,DSL,Yes,Bank transfer,113.67,3742.4,0
C02812,18,One year,Fiber optic,No,Electronic check,88.74,1527.42,0
C02813,9,Two year,DSL,No,Mailed check,64.36,502.54,0
C02814,5,Month-to-month,DSL,No,Mailed check,89.12,407.92,0
C02815,44,Two year,Fiber optic,No,Electronic check,92.34,3908.25,1
C02816,29,One year,No internet,No,Mailed check,48.82,1266.81,0
C02817,6,Month-to-month,No internet,Yes,Mailed check,53.9,311.89,1
C02818,60,Two year,Fiber optic,Yes,Credit card,61.92,3685.77,0
C02819,45,One year,DSL,Yes,Mailed check,37.7,1453.35,0
C02820,11,Month-to-month,Fiber optic,Yes,Mailed check,68.88,738.49,0
C02821,26,Month-to-month,Fiber optic,No,Credit card,79.17,1980.68,0
C02822,7,Month-to-month,Fiber optic,Yes,Credit card,47.95,332.83,1
C02823,33,Two year,DSL,No,Credit card,96.42,3091.18,1
C02824,44,Two year,DSL,No,Mailed check,91.55,3994.21,0
C02825,58,Month-to-month,DSL,Yes,Credit card,72.94,4040.8,0
C02826,36,Two year,Fiber optic,Yes,Electronic check,71.26,2441.63,0
C02827,2,Month-to-month,DSL,Yes,Electronic check,31.56,61.53,0
C02828,69,Month-to-month,Fiber optic,Yes,Bank transfer,82.69,5253.17,0
C02829,13,Month-to-month,No internet,Yes,Credit card,42.46,475.8,0
C02830,26,One year,Fiber optic,No,Mailed check,73.91,1734.4,0
C02831,29,One year,Fiber optic,No,Mailed check,30.95,893.3,0
C02832,18,Month-to-month,Fiber optic,No,Credit card,75.72,1264.12,0
C02833,15,One year,Fiber optic,No,Electronic check,38.44,500.72,0
C02834,71,One year,Fiber optic,No,Credit card,59.76,3718.64,1
C02835,23,Month-to-month,Fiber optic,No,Mailed check,43.18,887.58,0
C02836,27,Month-to-month,DSL,Yes,Credit card,57.41,1439.53,0
C02837,63,Month-to-month,DSL,Yes,Mailed check,79.43,4395.76,0
C02838,67,Month-to-month,DSL,No,Mailed check,45.37,2803.75,1
C02839,44,One year,DSL,No,Mailed check,65.81,2540.01,0
C02840,35,Month-to-month,Fiber optic,No,Credit card,45.45,1541.39,0
C02841,32,Two year,DSL,No,Credit card,116.25,3339.13,0
C02842,70,Month-to-month,Fiber optic,Yes,Mailed check,34.8,2259.73,0
C02843,36,One year,No internet,No,Mailed check,51.29,1655.01,0
C02844,57,Two year,Fiber optic,Yes,Electronic check,112.08,6089.92,0
C02845,22,One year,Fiber optic,Yes,Bank transfer,66.73,1270.95,0
C02846,32,One year,No internet,No,Credit card,45.1,1339.52,0
C02847,1,One year,DSL,No,Mailed check,34.19,30.84,0
C02848,1,Month-to-month,Fiber optic,Yes,Mailed check,77.66,70.31,1
C02849,6,Month-to-month,DSL,Yes,Bank transfer,37.56,206.81,0
C02850,56,Month-to-month,No internet,Yes,Mailed check,41.73,2201.27,1
C02851,48,One year,Fiber optic,Yes,Credit card,43.73,1997.71,0
C02852,72,One year,DSL,No,Mailed check,83.59,5322.6,0
C02853,55,One year,DSL,Yes,Electronic check,117.79,5815.73,1
C02854,59,Two year,DSL,No,Bank transfer,53.32,2962.25,0
C02855,24,Month-to-month,No internet,Yes,Bank transfer,26.38,559.46,0
C02856,29,Month-to-month,DSL,No,Credit card,79.77,2091.03,0
C02857,6,Two year,Fiber optic,Yes,Mailed check,105.25,601.88,0
C02858,19,Month-to-month,Fiber optic,No,Electronic check,32.12,520.25,1
C02859,6,One year,Fiber optic,No,Bank transfer,53.14,309.29,0
C02860,67,Month-to-month,No internet,Yes,Bank transfer,47.26,2696.67,0
C02861,66,Month-to-month,Fiber optic,Yes,Electronic check,38.14,2306.63,0
C02862,53,Two year,Fiber optic,Yes,Credit card,108.01,5625.37,0
C02863,51,One year,No internet,No,Bank transfer,20.11,939.64,0
C02864,31,Two year,Fiber optic,No,Bank transfer,92.68,2801.2,0
C02865,69,Two year,No internet,No,Bank transfer,47.22,2924.58,0
C02866,34,Month-to-month,No internet,Yes,Electronic check,32.31,1026.29,0
C02867,30,Month-to-month,DSL,No,Bank transfer,86.43,2297.36,1
C02868,36,One year,DSL,Yes,Mailed check,66.61,2319.47,0
C02869,7,Month-to-month,Fiber optic,Yes,Mailed check,68.26,445.55,1
C02870,70,One year,Fiber optic,Yes,Mailed check,85.03,5910.6,0
C02871,11,Month-to-month,Fiber optic,No,Mailed check,57.48,581.22,0
C02872,17,Two year,Fiber optic,Yes,Credit card,34.06,550.37,0
C02873,27,One year,Fiber optic,No,Electronic check,37.81,872.09,0
C02874,58,Month-to-month,Fiber optic,Yes,Credit card,118.98,6100.92,0
C02875,10,Month-to-month,DSL,No,Bank transfer,115.53,1009.98,1
C02876,11,Month-to-month,DSL,No,Credit card,87.24,914.81,0
C02877,72,One year,DSL,Yes,Credit card,89.35,6173.65,0
C02878,32,One year,Fiber optic,Yes,Bank transfer,45.67,1455.63,0
C02879,55,One year,DSL,Yes,Credit card,103.06,5430.37,0
C02880,22,Month-to-month,DSL,No,Mailed check,99.36,2090.52,0
C02881,5,Month-to-month,Fiber optic,Yes,Credit card,89.89,385.37,0
C02882,19,Month-to-month,DSL,Yes,Mailed check,118.09,2132.42,0
C02883,30,Two year,Fiber optic,Yes,Mailed check,92.69,2752.35,1
C02884,26,One year,DSL,No,Mailed check,90.38,2095.38,0
C02885,57,Month-to-month,No internet,Yes,Credit card,29.58,1593.55,0
C02886,70,Two year,No internet,Yes,Credit card,41.67,2774.14,0
C02887,20,One year,Fiber optic,No,Bank transfer,38.74,764.9,1
C02888,51,Two year,No internet,Yes,Bank transfer,39.84,1867.73,0
C02889,19,Month-to-month,Fiber optic,No,Credit card,99.98,1713.81,1
C02890,37,Month-to-month,DSL,No,Mailed check,114.45,3863.12,0
C02891,59,Month-to-month,Fiber optic,No,Bank transfer,112.97,5682.25,0
C02892,21,Two year,DSL,Yes,Credit card,43.96,821.79,0
C02893,60,One year,No internet,Yes,Electronic check,48.85,2512.93,0
C02894,49,Two year,Fiber optic,Yes,Mailed check,83.58,3616.42,1
C02895,72,Month-to-month,Fiber optic,Yes,Bank transfer,73.15,4544.9,0
C02896,71,Month-to-month,Fiber optic,Yes,Electronic check,79.5,5174.68,0
C02897,19,One year,DSL,Yes,Electronic check,69.26,1275.12,0
C02898,47,Two year,DSL,No,Bank transfer,82.72,3565.85,0
C02899,40,One year,Fiber optic,No,Mailed check,86.09,2943.91,0
C02900,38,Month-to-month,Fiber optic,No,Credit card,91.95,3414.11,1
C02901,4,Month-to-month,Fiber optic,No,Bank transfer,54.94,219.38,1
C02902,61,Month-to-month,Fiber optic,Yes,Mailed check,58.12,3469.35,0
C02903,62,Month-to-month,Fiber optic,No,Mailed check,75.4,4001.64,1
C02904,71,One year,Fiber optic,No,Credit card,38.13,2356.63,0
C02905,19,One year,Fiber optic,No,Electronic check,34.87,661.87,0
C02906,30,One year,No internet,No,Bank transfer,36.15,1058.98,0
C02907,34,Month-to-month,DSL,Yes,Mailed check,81.96,2786.3,0
C02908,56,Month-to-month,Fiber optic,No,Electronic check,52.93,2849.81,0
C02909,71,Two year,Fiber optic,Yes,Electronic check,47.65,3362.46,0
C02910,14,One year,Fiber optic,Yes,Bank transfer,37.65,499.85,0
C02911,64,One year,No internet,Yes,Credit card,44.7,2725.44,0
C02912,16,Two year,Fiber optic,No,Electronic check,65.5,963.22,0
C02913,64,One year,DSL,No,Electronic check,34.48,1916.37,0
C02914,12,One year,Fiber optic,No,Credit card,66.58,709.73,0
C02915,66,Two year,No internet,No,Credit card,25.96,1528.59,0
C02916,52,Month-to-month,No internet,Yes,Credit card,45.09,2266.06,0
C02917,25,Two year,Fiber optic,No,Electronic check,62.69,1352.29,0
C02918,38,Two year,Fiber optic,Yes,Bank transfer,33.25,1206.66,0
C02919,51,One year,DSL,No,Mailed check,39.67,1883.79,0
C02920,37,Two year,Fiber optic,Yes,Bank transfer,95.12,2992.83,0
C02921,68,Two year,DSL,No,Credit card,52.38,3452.05,0
C02922,64,One year,DSL,No,Bank transfer,46.46,2894.37,0
C02923,22,One year,Fiber optic,No,Bank transfer,115.71,2253.26,1
C02924,43,Month-to-month,DSL,Yes,Mailed check,40.13,1622.37,0
C02925,30,Month-to-month,No internet,No,Electronic check,57.05,1569.63,1
C02926,17,Month-to-month,DSL,No,Credit card,76.9,1301.98,0
C02927,68,One year,Fiber optic,Yes,Electronic check,106.86,6787.55,0
C02928,72,Month-to-month,Fiber optic,No,Electronic check,50.91,3163.21,0
C02929,33,Month-to-month,Fiber optic,Yes,Mailed check,119.95,3762.51,0
C02930,17,Month-to-month,DSL,No,Electronic check,61.54,922.65,0
C02931,22,One year,Fiber optic,No,Mailed check,70.61,1352.29,0
C02932,22,Month-to-month,No internet,No,Credit card,45.67,910.43,0
C02933,25,Month-to-month,Fiber optic,No,Mailed check,62.99,1508.49,1
C02934,21,Month-to-month,No internet,No,Bank transfer,55.72,1149.98,0
C02935,24,One year,Fiber optic,No,Electronic check,87.73,1964.01,0
C02936,49,One year,Fiber optic,No,Mailed check,30.05,1262.87,0
C02937,52,One year,DSL,Yes,Electronic check,106.52,5210.13,0
C02938,56,One year,Fiber optic,Yes,Mailed check,81.83,4327.92,0
C02939,50,Month-to-month,DSL,No,Credit card,99.11,4476.62,0
C02940,8,Month-to-month,Fiber optic,No,Credit card,67.66,527.04,1
C02941,68,One year,DSL,Yes,Electronic check,36.87,2334.39,0
C02942,49,Month-to-month,Fiber optic,Yes,Mailed check,92.17,4451.47,0
C02943,20,Month-to-month,No internet,No,Bank transfer,59.92,1118.53,0
C02944,22,Month-to-month,Fiber optic,No,Electronic check,30.19,630.3,0
C02945,38,One year,DSL,No,Electronic check,84.49,3165.33,0
C02946,44,Two year,Fiber optic,No,Bank transfer,33.2,1243.1,0
C02947,6,One year,Fiber optic,Yes,Mailed check,79.71,417.88,1
C02948,30,Month-to-month,No internet,No,Mailed check,29.65,842.39,1
C02949,9,Month-to-month,No internet,No,Mailed check,56.1,448.47,0
C02950,31,One year,No internet,No,Credit card,59.86,1790.61,0
C02951,59,One year,Fiber optic,Yes,Credit card,118.75,6574.35,0
C02952,15,Month-to-month,No internet,No,Electronic check,39.89,568.87,0
C02953,5,Two year,Fiber optic,Yes,Credit card,69.94,309.77,1
C02954,39,Month-to-month,DSL,Yes,Electronic check,69.02,2433.23,0
C02955,31,Month-to-month,No internet,No,Mailed check,32.66,1003.21,1
C02956,44,Two year,No internet,Yes,Credit card,33.31,1446.87,0
C02957,64,Two year,Fiber optic,No,Bank transfer,70.15,4043.1,1
C02958,4,Two year,No internet,Yes,Bank transfer,49.17,179.05,0
C02959,26,Two year,Fiber optic,No,Credit card,106.35,2704.2,1
C02960,69,Two year,DSL,No,Bank transfer,51.29,3274.89,0
C02961,16,Two year,DSL,No,Bank transfer,62.94,892.21,0
C02962,19,One year,DSL,No,Credit card,63.85,1047.75,0
C02963,50,Month-to-month,Fiber optic,Yes,Electronic check,56.48,2466.76,0
C02964,38,Month-to-month,Fiber optic,Yes,Mailed check,40.25,1456.18,0
C02965,14,Month-to-month,No internet,Yes,Mailed check,33.89,412.48,0
C02966,23,One year,Fiber optic,No,Credit card,69.88,1503.42,1
C02967,44,Month-to-month,Fiber optic,No,Mailed check,39.04,1502.46,1
C02968,59,One year,DSL,Yes,Bank transfer,55.45,3209.79,0
C02969,7,Month-to-month,DSL,Yes,Mailed check,111.26,743.38,1
C02970,66,Two year,Fiber optic,Yes,Credit card,73.42,4649.37,1
C02971,16,One year,No internet,Yes,Electronic check,52.16,792.95,0
C02972,15,One year,No internet,No,Bank transfer,36.78,470.23,0
C02973,3,One year,No internet,No,Electronic check,37.95,113.77,0
C02974,49,Two year,Fiber optic,No,Mailed check,65.28,3041.39,1
C02975,22,Month-to-month,No internet,Yes,Bank transfer,59.7,1168.97,0
C02976,68,Month-to-month,Fiber optic,Yes,Mailed check,67.27,4096.13,0
C02977,34,Two year,Fiber optic,Yes,Credit card,65.04,1996.34,0
C02978,68,Month-to-month,Fiber optic,Yes,Electronic check,118.64,6927.02,0
C02979,32,Month-to-month,DSL,Yes,Bank transfer,74.58,2104.51,0
C02980,37,Two year,No internet,Yes,Electronic check,24.22,814.55,0
C02981,13,Month-to-month,Fiber optic,No,Mailed check,38.64,473.92,1
C02982,37,Month-to-month,Fiber optic,Yes,Credit card,65.53,2270.64,1
C02983,14,Two year,DSL,No,Electronic check,119.83,1446.09,0
C02984,41,One year,No internet,No,Bank transfer,27.2,1060.55,0
C02985,55,Month-to-month,Fiber optic,Yes,Electronic check,54.32,2568.16,1
C02986,5,Month-to-month,DSL,No,Bank transfer,34.2,150.06,1
C02987,2,One year,Fiber optic,No,Mailed check,106.68,186.66,0
C02988,55,Two year,DSL,No,Mailed check,55.92,2898.45,1
C02989,22,Month-to-month,Fiber optic,No,Mailed check,78.07,1629.01,0
C02990,22,One year,DSL,Yes,Mailed check,42.19,865.2,0
C02991,36,Month-to-month,Fiber optic,No,Bank transfer,57.62,1998.24,1
C02992,22,Month-to-month,Fiber optic,No,Credit card,77.96,1494.35,0
C02993,33,Month-to-month,No internet,Yes,Credit card,25.33,791.95,0
C02994,34,Two year,Fiber optic,No,Bank transfer,51.01,1649.82,1
