opportunity_id,account_id,rep_id,region,stage,amount,created_date,close_date,forecast_category
OPP-02216,Acct-0164,R001,West,Qualification,5945.83,2025-02-19,2025-07-16,Commit
OPP-02217,Acct-0152,R008,Central,Proposal,64684.48,2024-03-07,2024-06-29,Best Case
OPP-02218,Acct-0123,R011,East,Closed Won,19376.57,2024-06-25,2024-09-16,Commit
OPP-02219,Acct-0143,R002,West,Prospecting,65478.88,2024-01-03,2024-02-20,Pipeline
OPP-02220,Acct-0106,R001,West,Closed Won,69197.43,2024-02-09,2024-04-22,Commit
OPP-02221,Acct-0109,R009,East,Qualification,24146.84,2024-04-02,2024-08-25,Pipeline
OPP-02222,Acct-0008,R009,East,Prospecting,46744.26,2024-04-19,2024-06-15,Commit
OPP-02223,Acct-0011,R012,East,Prospecting,20773.66,2024-03-27,2024-06-05,Commit
OPP-02224,Acct-0013,R007,Central,Proposal,12998.33,2024-08-22,2024-12-05,Pipeline
OPP-02225,Acct-0045,R005,Central,Proposal,28721.93,2024-11-03,2025-01-13,Best Case
OPP-02226,Acct-0110,R002,West,Closed Won,9420.8,2025-06-24,2025-10-12,Commit
OPP-02227,Acct-0104,R012,East,Proposal,6548.84,2026-03-06,2026-05-16,Commit
OPP-02228,Acct-0112,R003,West,Closed Won,85425.62,2024-09-17,2025-01-26,Commit
OPP-02229,Acct-0009,R003,West,Prospecting,35473.64,2024-05-21,2024-10-09,Pipeline
OPP-02230,Acct-0151,R001,West,Closed Lost,20728.0,2024-11-14,2025-02-26,Omitted
OPP-02231,Acct-0006,R001,West,Closed Won,40531.37,2024-05-07,2024-07-30,Commit
OPP-02232,Acct-0145,R012,East,Closed Won,35941.09,2025-07-19,2025-08-25,Commit
OPP-02233,Acct-0171,R012,East,Closed Lost,35491.87,2024-01-04,2024-04-13,Omitted
OPP-02234,Acct-0154,R012,East,Prospecting,37898.13,2025-08-26,2025-11-30,Commit
OPP-02235,Acct-0017,R008,Central,Closed Lost,17826.14,2025-05-19,2025-08-04,Omitted
OPP-02236,Acct-0143,R004,West,Proposal,24172.5,2025-02-28,2025-06-25,Commit
OPP-02237,Acct-0125,R012,East,Qualification,21533.48,2024-04-11,2024-06-08,Pipeline
OPP-02238,Acct-0083,R005,Central,Closed Lost,25491.23,2024-09-11,2024-11-29,Omitted
OPP-02239,Acct-0157,R007,Central,Qualification,51393.07,2025-08-19,2026-01-31,Pipeline
OPP-02240,Acct-0139,R008,Central,Closed Won,13248.98,2024-02-22,2024-07-22,Commit
OPP-02241,Acct-0170,R003,West,Prospecting,11306.2,2025-11-07,2025-12-04,Commit
OPP-02242,Acct-0176,R011,East,Qualification,376795.89,2024-03-26,2024-06-14,Best Case
OPP-02243,Acct-0038,R012,East,Closed Won,35352.91,2026-03-09,2026-08-25,Commit
OPP-02244,Acct-0151,R002,West,Prospecting,24643.7,2025-07-04,2025-11-29,Commit
OPP-02245,Acct-0067,R005,Central,Closed Lost,28816.4,2024-03-13,2024-08-19,Omitted
OPP-02246,Acct-0060,R005,Central,Negotiation,14832.21,2024-12-30,2025-06-01,Commit
OPP-02247,Acct-0016,R010,East,Closed Lost,86254.21,2024-01-12,2024-06-18,Omitted
OPP-02248,Acct-0049,R001,West,Qualification,7108.19,2025-04-29,2025-06-11,Pipeline
OPP-02249,Acct-0131,R007,Central,Negotiation,16017.02,2026-02-21,2026-04-03,Pipeline
OPP-02250,Acct-0130,R008,Central,Closed Won,52550.5,2025-09-06,2026-01-12,Commit
OPP-02251,Acct-0163,R003,West,Proposal,67769.81,2025-11-17,2026-04-08,Commit
OPP-02252,Acct-0149,R001,West,Qualification,32144.25,2024-04-30,2024-07-25,Pipeline
OPP-02253,Acct-0125,R007,Central,Prospecting,21537.55,2025-07-19,2025-10-10,Pipeline
OPP-02254,Acct-0097,R005,Central,Closed Won,78121.4,2024-08-17,2024-11-30,Commit
OPP-02255,Acct-0075,R006,Central,Prospecting,131710.19,2025-11-05,2026-03-06,Pipeline
OPP-02256,Acct-0097,R011,East,Prospecting,35583.09,2025-10-17,2026-01-17,Commit
OPP-02257,Acct-0017,R007,Central,Negotiation,23187.56,2025-06-07,2025-09-14,Pipeline
OPP-02258,Acct-0149,R008,Central,Prospecting,29870.24,2024-05-25,2024-07-24,Best Case
OPP-02259,Acct-0147,R004,West,Closed Won,19630.01,2024-05-08,2024-05-28,Commit
OPP-02260,Acct-0112,R004,West,Qualification,16181.54,2024-08-21,2025-02-14,Pipeline
OPP-02261,Acct-0155,R003,West,Closed Lost,22232.62,2026-02-09,2026-07-13,Omitted
OPP-02262,Acct-0105,R010,East,Prospecting,8543.72,2025-09-06,2025-11-06,Pipeline
OPP-02263,Acct-0064,R002,West,Qualification,25213.29,2024-01-01,2024-04-17,Pipeline
OPP-02264,Acct-0006,R001,West,Closed Lost,15297.73,2025-02-14,2025-05-30,Omitted
OPP-02265,Acct-0082,R003,West,Proposal,26656.16,2025-09-23,2025-11-06,Best Case
OPP-02266,Acct-0103,R011,East,Prospecting,13818.04,2024-01-29,2024-07-12,Best Case
OPP-02267,Acct-0140,R002,West,Proposal,29181.87,2025-08-31,2026-02-04,Commit
OPP-02268,Acct-0142,R011,East,Prospecting,53393.7,2024-01-03,2024-05-04,Best Case
OPP-02269,Acct-0084,R003,West,Prospecting,11045.96,2025-06-13,2025-07-29,Pipeline
OPP-02270,Acct-0158,R010,East,Qualification,20718.56,2024-09-28,2025-03-06,Best Case
OPP-02271,Acct-0159,R011,East,Negotiation,50339.56,2025-08-18,2025-12-17,Commit
OPP-02272,Acct-0088,R009,East,Proposal,78716.31,2024-11-15,2024-12-28,Best Case
OPP-02273,Acct-0035,R010,East,Qualification,11539.94,2024-04-23,2024-06-13,Commit
OPP-02274,Acct-0153,R012,East,Negotiation,8639.81,2025-03-08,2025-04-12,Pipeline
OPP-02275,Acct-0106,R009,East,Closed Won,30975.31,2025-03-07,2025-06-15,Commit
OPP-02276,Acct-0015,R012,East,Closed Won,6198.94,2024-12-01,2025-03-26,Commit
OPP-02277,Acct-0149,R007,Central,Negotiation,37583.5,2024-05-19,2024-08-23,Commit
OPP-02278,Acct-0143,R005,Central,Qualification,16128.23,2025-01-19,2025-04-19,Commit
OPP-02279,Acct-0042,R010,East,Proposal,26794.25,2026-03-19,2026-07-28,Best Case
OPP-02280,Acct-0088,R001,West,Closed Won,71110.62,2025-01-07,2025-06-01,Commit
OPP-02281,Acct-0050,R009,East,Closed Lost,44602.32,2024-11-11,2025-02-20,Omitted
OPP-02282,Acct-0034,R009,East,Closed Won,64495.96,2026-03-29,2026-07-30,Commit
OPP-02283,Acct-0162,R011,East,Qualification,17692.95,2024-02-25,2024-04-12,Best Case
OPP-02284,Acct-0076,R006,Central,Negotiation,12130.87,2024-05-01,2024-07-04,Pipeline
OPP-02285,Acct-0103,R003,West,Closed Lost,60183.45,2025-05-04,2025-09-22,Omitted
OPP-02286,Acct-0072,R003,West,Closed Won,35838.35,2024-04-16,2024-05-26,Commit
OPP-02287,Acct-0002,R012,East,Closed Lost,4059.39,2025-10-16,2026-02-12,Omitted
OPP-02288,Acct-0127,R009,East,Prospecting,24807.0,2025-02-09,2025-07-02,Commit
OPP-02289,Acct-0004,R009,East,Prospecting,54138.68,2025-09-01,2025-12-21,Best Case
OPP-02290,Acct-0109,R005,Central,Proposal,97747.58,2024-09-26,2024-11-27,Commit
OPP-02291,Acct-0059,R002,West,Qualification,13106.51,2024-07-27,2024-12-29,Best Case
OPP-02292,Acct-0099,R012,East,Closed Won,25782.36,2024-12-20,2025-06-08,Commit
OPP-02293,Acct-0068,R009,East,Prospecting,644873.43,2025-10-12,2025-12-14,Best Case
OPP-02294,Acct-0084,R009,East,Qualification,4674.39,2025-12-12,2026-03-01,Commit
OPP-02295,Acct-0120,R005,Central,Proposal,22986.98,2025-01-11,2025-04-14,Commit
OPP-02296,Acct-0159,R006,Central,Closed Won,34379.4,2026-01-18,2026-06-12,Commit
OPP-02297,Acct-0063,R012,East,Closed Won,8593.16,2026-03-03,2026-07-02,Commit
OPP-02298,Acct-0050,R011,East,Qualification,62802.2,2025-05-16,2025-07-18,Pipeline
OPP-02299,Acct-0004,R009,East,Negotiation,131199.5,2025-05-01,2025-08-19,Commit
OPP-02300,Acct-0099,R011,East,Negotiation,52945.0,2026-01-01,2026-03-11,Pipeline
OPP-02301,Acct-0069,R010,East,Closed Lost,80445.21,2025-07-12,2025-12-07,Omitted
OPP-02302,Acct-0180,R010,East,Closed Lost,19175.48,2024-11-08,2024-12-01,Omitted
OPP-02303,Acct-0130,R011,East,Closed Won,29134.9,2025-02-09,2025-06-21,Commit
OPP-02304,Acct-0066,R005,Central,Negotiation,8410.58,2024-06-25,2024-09-24,Best Case
OPP-02305,Acct-0093,R011,East,Closed Lost,14146.24,2025-06-28,2025-09-09,Omitted
OPP-02306,Acct-0004,R012,East,Prospecting,32950.4,2025-12-22,2026-06-01,Pipeline
OPP-02307,Acct-0165,R011,East,Closed Won,194479.21,2025-11-16,2026-02-26,Commit
OPP-02308,Acct-0099,R010,East,Prospecting,111997.25,2025-06-08,2025-09-01,Commit
OPP-02309,Acct-0154,R010,East,Negotiation,20378.94,2025-06-10,2025-08-08,Commit
OPP-02310,Acct-0027,R001,West,Proposal,114044.37,2025-12-20,2026-02-12,Best Case
OPP-02311,Acct-0154,R005,Central,Closed Won,39126.52,2024-08-26,2024-09-24,Commit
OPP-02312,Acct-0143,R009,East,Closed Won,21054.27,2024-10-01,2024-11-23,Commit
OPP-02313,Acct-0039,R011,East,Qualification,22860.42,2024-08-31,2025-02-12,Pipeline
OPP-02314,Acct-0054,R002,West,Closed Lost,44028.54,2025-02-05,2025-04-06,Omitted
OPP-02315,Acct-0043,R003,West,Negotiation,27552.52,2025-08-14,2026-01-23,Pipeline
OPP-02316,Acct-0131,R003,West,Prospecting,19709.87,2024-04-27,2024-05-28,Pipeline
OPP-02317,Acct-0022,R011,East,Negotiation,70052.89,2024-05-04,2024-05-26,Commit
OPP-02318,Acct-0075,R005,Central,Qualification,22071.98,2024-03-04,2024-05-23,Commit
OPP-02319,Acct-0071,R006,Central,Closed Won,34139.02,2025-06-06,2025-07-08,Commit
OPP-02320,Acct-0080,R007,Central,Closed Won,67159.45,2024-05-21,2024-07-29,Commit
OPP-02321,Acct-0001,R007,Central,Closed Lost,60807.96,2026-03-20,2026-05-04,Omitted
OPP-02322,Acct-0001,R004,West,Closed Won,109801.07,2026-02-08,2026-06-11,Commit
OPP-02323,Acct-0113,R006,Central,Closed Won,16171.99,2026-01-30,2026-07-19,Commit
OPP-02324,Acct-0024,R002,West,Proposal,9843.2,2025-02-03,2025-06-11,Best Case
OPP-02325,Acct-0024,R002,West,Prospecting,405175.41,2024-11-02,2024-12-14,Commit
OPP-02326,Acct-0103,R012,East,Closed Lost,4678.13,2025-07-08,2025-10-18,Omitted
OPP-02327,Acct-0134,R010,East,Closed Won,64805.0,2025-09-25,2026-02-12,Commit
OPP-02328,Acct-0052,R010,East,Prospecting,156035.16,2025-03-16,2025-07-21,Commit
OPP-02329,Acct-0041,R005,Central,Negotiation,13535.26,2025-08-01,2026-01-27,Best Case
OPP-02330,Acct-0143,R007,Central,Negotiation,68315.65,2025-07-06,2025-11-13,Commit
OPP-02331,Acct-0019,R009,East,Closed Lost,32612.41,2025-11-29,2026-04-22,Omitted
OPP-02332,Acct-0146,R006,Central,Prospecting,60995.26,2025-01-06,2025-05-22,Pipeline
OPP-02333,Acct-0144,R008,Central,Closed Lost,50787.64,2025-10-08,2026-03-10,Omitted
OPP-02334,Acct-0036,R003,West,Proposal,19329.92,2024-01-06,2024-06-20,Best Case
OPP-02335,Acct-0117,R002,West,Closed Won,17365.2,2024-04-30,2024-09-14,Commit
OPP-02336,Acct-0048,R005,Central,Closed Won,36541.82,2024-10-30,2025-02-25,Commit
OPP-02337,Acct-0024,R002,West,Prospecting,135468.44,2025-07-18,2025-09-13,Best Case
OPP-02338,Acct-0037,R010,East,Closed Won,22605.97,2024-09-29,2024-12-03,Commit
OPP-02339,Acct-0068,R010,East,Closed Lost,14464.68,2025-04-05,2025-05-08,Omitted
OPP-02340,Acct-0076,R012,East,Closed Won,17756.96,2025-07-20,2025-11-05,Commit
OPP-02341,Acct-0001,R006,Central,Negotiation,57497.26,2026-03-09,2026-08-05,Pipeline
OPP-02342,Acct-0013,R010,East,Qualification,62359.04,2024-01-01,2024-06-16,Pipeline
OPP-02343,Acct-0014,R002,West,Closed Won,6226.36,2024-12-16,2025-04-19,Commit
OPP-02344,Acct-0042,R008,Central,Qualification,54193.31,2025-04-26,2025-06-30,Commit
OPP-02345,Acct-0133,R009,East,Negotiation,18755.68,2025-05-12,2025-10-12,Commit
OPP-02346,Acct-0019,R003,West,Qualification,13741.32,2024-04-02,2024-05-26,Best Case
OPP-02347,Acct-0124,R007,Central,Closed Lost,69458.41,2026-03-01,2026-06-24,Omitted
OPP-02348,Acct-0030,R002,West,Prospecting,15926.53,2025-12-15,2026-01-19,Pipeline
OPP-02349,Acct-0048,R010,East,Proposal,20134.41,2025-11-03,2025-12-15,Best Case
OPP-02350,Acct-0146,R007,Central,Prospecting,2699.77,2026-03-23,2026-08-02,Pipeline
OPP-02351,Acct-0066,R003,West,Qualification,22991.85,2024-01-16,2024-02-06,Best Case
OPP-02352,Acct-0084,R012,East,Closed Won,185849.44,2025-08-10,2025-11-17,Commit
OPP-02353,Acct-0106,R012,East,Qualification,47023.74,2025-08-04,2026-01-04,Best Case
OPP-02354,Acct-0106,R010,East,Negotiation,14873.9,2024-10-12,2025-03-01,Pipeline
OPP-02355,Acct-0080,R012,East,Prospecting,53547.86,2024-05-24,2024-10-12,Pipeline
OPP-02356,Acct-0144,R009,East,Prospecting,11014.51,2024-02-16,2024-04-15,Best Case
OPP-02357,Acct-0093,R011,East,Negotiation,15900.44,2025-04-24,2025-07-28,Pipeline
OPP-02358,Acct-0136,R008,Central,Qualification,271999.65,2024-12-11,2025-02-07,Best Case
OPP-02359,Acct-0050,R001,West,Proposal,12439.13,2024-02-09,2024-06-17,Best Case
OPP-02360,Acct-0098,R010,East,Negotiation,27215.0,2024-06-30,2024-10-09,Pipeline
OPP-02361,Acct-0071,R011,East,Closed Lost,29517.48,2024-02-24,2024-07-07,Omitted
OPP-02362,Acct-0102,R012,East,Prospecting,15241.63,2024-12-26,2025-02-04,Best Case
OPP-02363,Acct-0011,R003,West,Qualification,36912.69,2024-12-07,2025-03-20,Pipeline
OPP-02364,Acct-0085,R008,Central,Closed Won,27417.71,2025-09-07,2025-10-01,Commit
OPP-02365,Acct-0163,R005,Central,Closed Won,23422.92,2025-12-04,2026-02-07,Commit
OPP-02366,Acct-0022,R001,West,Proposal,272907.77,2024-11-18,2025-02-14,Commit
OPP-02367,Acct-0016,R011,East,Qualification,9880.8,2024-11-17,2025-04-30,Best Case
OPP-02368,Acct-0029,R001,West,Qualification,13660.97,2024-02-21,2024-04-01,Best Case
OPP-02369,Acct-0113,R006,Central,Qualification,40733.73,2024-12-21,2025-06-09,Best Case
OPP-02370,Acct-0114,R011,East,Closed Lost,17323.05,2024-02-14,2024-07-09,Omitted
OPP-02371,Acct-0152,R012,East,Qualification,6543.95,2024-02-20,2024-06-09,Commit
OPP-02372,Acct-0174,R011,East,Proposal,40733.69,2024-01-10,2024-05-09,Best Case
OPP-02373,Acct-0001,R010,East,Qualification,9083.9,2024-07-27,2025-01-11,Pipeline
OPP-02374,Acct-0019,R005,Central,Proposal,21504.65,2025-12-16,2026-03-18,Pipeline
OPP-02375,Acct-0158,R009,East,Qualification,32638.95,2024-08-14,2024-11-28,Commit
OPP-02376,Acct-0146,R003,West,Closed Lost,10874.4,2024-09-06,2024-12-30,Omitted
OPP-02377,Acct-0146,R006,Central,Qualification,21367.88,2024-03-01,2024-07-03,Best Case
OPP-02378,Acct-0068,R010,East,Prospecting,29119.68,2025-01-31,2025-06-12,Best Case
OPP-02379,Acct-0050,R001,West,Closed Won,27033.14,2024-05-08,2024-07-22,Commit
OPP-02380,Acct-0001,R010,East,Closed Lost,9987.87,2025-01-18,2025-04-05,Omitted
OPP-02381,Acct-0003,R007,Central,Negotiation,7706.51,2024-06-09,2024-09-22,Best Case
OPP-02382,Acct-0101,R004,West,Qualification,13169.32,2024-11-16,2025-02-09,Pipeline
OPP-02383,Acct-0048,R003,West,Qualification,24731.67,2025-08-19,2025-09-23,Commit
OPP-02384,Acct-0085,R011,East,Closed Lost,38851.93,2026-03-19,2026-06-03,Omitted
OPP-02385,Acct-0164,R002,West,Prospecting,18513.39,2024-12-30,2025-03-22,Pipeline
OPP-02386,Acct-0023,R009,East,Negotiation,22520.7,2024-01-15,2024-03-13,Pipeline
OPP-02387,Acct-0086,R007,Central,Proposal,16309.3,2024-01-07,2024-04-08,Commit
OPP-02388,Acct-0083,R008,Central,Proposal,101597.2,2026-03-19,2026-08-25,Best Case
OPP-02389,Acct-0043,R010,East,Closed Lost,5621.81,2025-08-30,2026-01-05,Omitted
OPP-02390,Acct-0178,R007,Central,Prospecting,67584.05,2025-11-18,2026-01-22,Pipeline
OPP-02391,Acct-0007,R003,West,Proposal,20381.07,2024-09-18,2025-02-03,Best Case
OPP-02392,Acct-0141,R012,East,Negotiation,10266.16,2024-06-14,2024-08-30,Commit
OPP-02393,Acct-0170,R001,West,Qualification,2238.18,2024-04-11,2024-10-03,Commit
OPP-02394,Acct-0126,R003,West,Prospecting,100816.25,2024-05-07,2024-10-07,Commit
OPP-02395,Acct-0112,R012,East,Prospecting,21409.64,2024-04-18,2024-06-05,Commit
OPP-02396,Acct-0146,R004,West,Negotiation,15121.86,2026-01-17,2026-07-06,Best Case
OPP-02397,Acct-0013,R012,East,Proposal,43316.87,2025-06-13,2025-07-14,Commit
OPP-02398,Acct-0018,R006,Central,Closed Lost,23389.36,2025-12-17,2026-06-09,Omitted
OPP-02399,Acct-0131,R009,East,Closed Lost,32808.27,2025-08-18,2026-01-07,Omitted
OPP-02400,Acct-0014,R005,Central,Proposal,3595.0,2025-05-03,2025-07-03,Pipeline
OPP-02401,Acct-0170,R003,West,Negotiation,39471.98,2025-10-02,2025-12-19,Pipeline
OPP-02402,Acct-0034,R003,West,Prospecting,11153.38,2024-10-12,2024-12-25,Commit
OPP-02403,Acct-0051,R012,East,Closed Lost,40522.18,2025-01-03,2025-06-19,Omitted
OPP-02404,Acct-0163,R012,East,Prospecting,5726.36,2024-01-14,2024-03-06,Pipeline
OPP-02405,Acct-0034,R004,West,Closed Lost,8058.32,2024-06-01,2024-08-16,Omitted
OPP-02406,Acct-0034,R012,East,Proposal,37666.04,2025-01-16,2025-03-26,Pipeline
OPP-02407,Acct-0001,R009,East,Prospecting,20607.78,2024-09-16,2025-01-15,Pipeline
OPP-02408,Acct-0092,R011,East,Closed Lost,255286.61,2025-03-26,2025-08-09,Omitted
OPP-02409,Acct-0006,R007,Central,Closed Lost,6987.21,2024-05-15,2024-06-22,Omitted
OPP-02410,Acct-0077,R011,East,Qualification,34875.2,2025-12-03,2026-01-10,Best Case
OPP-02411,Acct-0068,R007,Central,Closed Lost,472092.59,2024-08-11,2024-09-30,Omitted
OPP-02412,Acct-0101,R004,West,Closed Lost,217156.82,2024-03-09,2024-09-03,Omitted
OPP-02413,Acct-0094,R003,West,Qualification,86501.95,2024-01-15,2024-06-11,Pipeline
OPP-02414,Acct-0099,R007,Central,Negotiation,7494.09,2025-02-06,2025-06-23,Pipeline
OPP-02415,Acct-0149,R004,West,Closed Won,27748.27,2025-01-05,2025-02-09,Commit
OPP-02416,Acct-0101,R005,Central,Closed Won,50269.17,2024-02-07,2024-06-18,Commit
OPP-02417,Acct-0089,R004,West,Closed Won,32831.45,2024-08-18,2025-01-30,Commit
OPP-02418,Acct-0099,R001,West,Proposal,32656.2,2024-07-13,2024-09-04,Pipeline
OPP-02419,Acct-0036,R003,West,Proposal,71126.62,2026-03-15,2026-07-18,Commit
OPP-02420,Acct-0174,R012,East,Proposal,58890.79,2024-09-29,2024-11-26,Pipeline
OPP-02421,Acct-0160,R009,East,Closed Lost,29819.95,2025-08-31,2026-02-25,Omitted
OPP-02422,Acct-0154,R007,Central,Qualification,15025.18,2025-12-29,2026-02-08,Commit
OPP-02423,Acct-0073,R010,East,Closed Won,17039.88,2024-12-12,2025-03-03,Commit
OPP-02424,Acct-0061,R008,Central,Closed Lost,12548.6,2024-02-28,2024-06-20,Omitted
OPP-02425,Acct-0096,R004,West,Qualification,14403.66,2025-05-26,2025-09-26,Pipeline
OPP-02426,Acct-0085,R012,East,Qualification,15591.05,2025-11-22,2026-02-18,Best Case
OPP-02427,Acct-0093,R008,Central,Proposal,86847.28,2024-10-01,2025-01-14,Pipeline
OPP-02428,Acct-0098,R004,West,Proposal,15110.84,2026-01-15,2026-07-06,Commit
OPP-02429,Acct-0003,R002,West,Proposal,13388.54,2024-01-23,2024-06-28,Commit
OPP-02430,Acct-0088,R010,East,Proposal,105918.12,2024-11-09,2025-04-08,Pipeline
OPP-02431,Acct-0102,R003,West,Closed Won,33484.69,2025-01-15,2025-07-01,Commit
OPP-02432,Acct-0095,R005,Central,Closed Lost,12894.03,2024-10-09,2024-12-02,Omitted
OPP-02433,Acct-0171,R012,East,Negotiation,13102.86,2024-05-05,2024-08-06,Pipeline
OPP-02434,Acct-0078,R005,Central,Closed Won,31934.41,2024-06-10,2024-10-14,Commit
OPP-02435,Acct-0027,R006,Central,Closed Lost,23764.27,2025-11-04,2026-03-21,Omitted
OPP-02436,Acct-0037,R011,East,Closed Lost,54546.76,2025-06-27,2025-10-16,Omitted
OPP-02437,Acct-0041,R002,West,Prospecting,51094.22,2025-07-24,2025-10-23,Best Case
OPP-02438,Acct-0118,R004,West,Proposal,73557.52,2024-06-29,2024-11-06,Commit
OPP-02439,Acct-0128,R005,Central,Qualification,340153.72,2025-05-25,2025-06-26,Pipeline
OPP-02440,Acct-0136,R004,West,Closed Won,6148.82,2025-11-23,2025-12-19,Commit
OPP-02441,Acct-0111,R007,Central,Closed Won,12439.04,2025-04-08,2025-05-31,Commit
OPP-02442,Acct-0016,R007,Central,Closed Won,22496.82,2024-01-04,2024-02-21,Commit
OPP-02443,Acct-0138,R011,East,Closed Won,157966.2,2024-12-31,2025-02-28,Commit
OPP-02444,Acct-0007,R002,West,Prospecting,72993.45,2025-06-15,2025-07-16,Pipeline
OPP-02445,Acct-0082,R003,West,Negotiation,76204.27,2024-03-08,2024-06-15,Pipeline
OPP-02446,Acct-0102,R008,Central,Closed Won,9450.9,2025-08-10,2025-09-30,Commit
OPP-02447,Acct-0032,R009,East,Closed Won,48668.65,2024-06-17,2024-07-15,Commit
OPP-02448,Acct-0007,R004,West,Proposal,11868.71,2025-06-14,2025-10-12,Pipeline
OPP-02449,Acct-0033,R010,East,Closed Won,36920.67,2025-05-11,2025-08-02,Commit
OPP-02450,Acct-0038,R012,East,Proposal,75441.91,2025-11-06,2026-01-19,Pipeline
OPP-02451,Acct-0134,R003,West,Qualification,134571.15,2024-08-20,2025-02-13,Pipeline
OPP-02452,Acct-0058,R010,East,Negotiation,8025.82,2025-04-30,2025-07-15,Best Case
OPP-02453,Acct-0024,R003,West,Qualification,21390.27,2024-02-05,2024-06-24,Best Case
OPP-02454,Acct-0031,R001,West,Negotiation,23642.22,2025-02-02,2025-07-27,Best Case
OPP-02455,Acct-0126,R009,East,Closed Won,50835.95,2024-02-09,2024-03-25,Commit
OPP-02456,Acct-0174,R002,West,Qualification,4723.42,2025-07-20,2025-10-04,Commit
OPP-02457,Acct-0068,R009,East,Closed Won,15711.86,2025-05-19,2025-09-27,Commit
OPP-02458,Acct-0034,R009,East,Closed Lost,61514.0,2024-11-28,2025-04-10,Omitted
OPP-02459,Acct-0163,R003,West,Qualification,38093.64,2024-06-14,2024-11-11,Pipeline
OPP-02460,Acct-0091,R002,West,Closed Won,96186.68,2026-01-04,2026-03-12,Commit
OPP-02461,Acct-0063,R007,Central,Prospecting,84862.07,2025-01-15,2025-02-16,Best Case
OPP-02462,Acct-0015,R011,East,Closed Won,22863.03,2024-03-09,2024-04-27,Commit
OPP-02463,Acct-0172,R005,Central,Proposal,50242.37,2024-08-29,2024-09-19,Best Case
OPP-02464,Acct-0039,R006,Central,Qualification,30662.86,2024-05-04,2024-10-14,Best Case
OPP-02465,Acct-0103,R001,West,Closed Lost,6106.73,2025-06-04,2025-09-05,Omitted
OPP-02466,Acct-0071,R004,West,Negotiation,72424.69,2025-01-30,2025-03-07,Best Case
OPP-02467,Acct-0169,R008,Central,Prospecting,14044.88,2026-03-29,2026-06-01,Commit
OPP-02468,Acct-0173,R002,West,Proposal,18089.66,2024-03-14,2024-04-22,Commit
OPP-02469,Acct-0097,R006,Central,Proposal,11858.21,2025-11-17,2025-12-30,Commit
OPP-02470,Acct-0016,R010,East,Closed Lost,34740.92,2025-05-23,2025-09-11,Omitted
OPP-02471,Acct-0035,R008,Central,Closed Won,35490.72,2025-10-29,2026-03-25,Commit
OPP-02472,Acct-0104,R012,East,Closed Won,14635.99,2026-01-03,2026-05-13,Commit
OPP-02473,Acct-0056,R008,Central,Negotiation,39449.49,2025-08-02,2026-01-02,Best Case
OPP-02474,Acct-0034,R002,West,Qualification,26153.26,2024-03-22,2024-09-12,Pipeline
OPP-02475,Acct-0137,R008,Central,Closed Won,35524.96,2024-12-13,2025-05-29,Commit
OPP-02476,Acct-0176,R010,East,Proposal,29928.49,2025-10-14,2025-12-26,Commit
OPP-02477,Acct-0162,R010,East,Closed Lost,41893.97,2024-04-28,2024-10-19,Omitted
OPP-02478,Acct-0060,R007,Central,Proposal,92936.52,2025-10-14,2026-01-27,Pipeline
OPP-02479,Acct-0125,R002,West,Qualification,7527.11,2024-12-26,2025-01-21,Best Case
OPP-02480,Acct-0002,R007,Central,Qualification,10595.67,2026-03-29,2026-06-29,Best Case
OPP-02481,Acct-0103,R012,East,Prospecting,24846.79,2025-07-11,2025-11-19,Best Case
